iteration;totalMonetaryCost;totalPathCost;totalTimeCost;totalWeatherExtraTime;totalWeatherSafetyRiskKm;totalWeatherCost;totalShopCost;totalDepotCost;totalResourceCost;totalIncome;forgottenTaskCost;weight;time;unassigned_tasks;total_tasks;destroy;repair
19;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;46.757;17;128;[1.219, 1.18, 1.18, 1.462, 1.42];[1.262, 1.462, 1.54]
20;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;3.435;17;128;[1.219, 1.362, 1.18, 1.462, 1.42];[1.262, 1.616, 1.54]
21;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;11.37;17;128;[1.219, 1.362, 1.162, 1.462, 1.42];[1.262, 1.554, 1.54]
22;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;9.968;17;128;[1.219, 1.362, 1.162, 1.416, 1.42];[1.262, 1.554, 1.486]
23;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;14.012;17;128;[1.219, 1.362, 1.162, 1.374, 1.42];[1.262, 1.554, 1.437]
24;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;29.626;17;128;[1.219, 1.362, 1.162, 1.537, 1.42];[1.262, 1.699, 1.437]
25;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;10.062;17;128;[1.219, 1.362, 1.162, 1.683, 1.42];[1.436, 1.699, 1.437]
26;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;4.789;17;128;[1.219, 1.526, 1.162, 1.683, 1.42];[1.436, 1.829, 1.437]
27;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;12.61;17;128;[1.219, 1.526, 1.162, 1.615, 1.42];[1.436, 1.746, 1.437]
28;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;14.799;17;128;[1.397, 1.526, 1.162, 1.615, 1.42];[1.436, 1.746, 1.593]
29;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;3.125;17;128;[1.397, 1.673, 1.162, 1.615, 1.42];[1.592, 1.746, 1.593]
30;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;78.908;17;128;[1.397, 1.673, 1.162, 1.615, 1.378];[1.592, 1.671, 1.593]
31;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;47.924;17;128;[1.397, 1.673, 1.162, 1.615, 1.34];[1.533, 1.671, 1.593]
32;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;11.45;17;128;[1.397, 1.673, 1.162, 1.554, 1.34];[1.533, 1.671, 1.534]
33;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;10.678;17;128;[1.397, 1.806, 1.162, 1.554, 1.34];[1.533, 1.804, 1.534]
34;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;16.901;17;128;[1.357, 1.806, 1.162, 1.554, 1.34];[1.533, 1.804, 1.481]
35;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;31.228;17;128;[1.357, 1.725, 1.162, 1.554, 1.34];[1.533, 1.724, 1.481]
36;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;9.562;17;128;[1.357, 1.653, 1.162, 1.554, 1.34];[1.533, 1.724, 1.433]
37;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;1.11;17;128;[1.357, 1.588, 1.162, 1.554, 1.34];[1.533, 1.724, 1.39]
38;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;31.363;17;128;[1.321, 1.588, 1.162, 1.554, 1.34];[1.533, 1.652, 1.39]
39;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;44.222;17;128;[1.321, 1.729, 1.162, 1.554, 1.34];[1.533, 1.787, 1.39]
40;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;23.25;17;128;[1.321, 1.729, 1.162, 1.499, 1.34];[1.533, 1.708, 1.39]
41;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;42.969;17;128;[1.321, 1.729, 1.162, 1.499, 1.506];[1.533, 1.837, 1.39]
42;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;12.716;17;128;[1.321, 1.729, 1.162, 1.499, 1.455];[1.533, 1.837, 1.351]
43;21485.444;521.334;3607.78;50.975;217.974;1543.33;0.0;3323.0;15813.0;33378.182;5436.96;-6455.778;40.376;17;128;[1.321, 1.856, 1.162, 1.499, 1.455];[1.533, 1.953, 1.351]
44;20588.845;500.644;3524.478;56.133;210.252;1669.723;0.0;3068.0;14894.0;33052.202;5762.94;-6700.417;66.865;18;128;[1.589, 1.856, 1.162, 1.499, 1.455];[1.533, 2.158, 1.351]
45;20588.845;500.644;3524.478;56.133;210.252;1669.723;0.0;3068.0;14894.0;33052.202;5762.94;-6700.417;13.939;18;128;[1.589, 1.97, 1.162, 1.499, 1.455];[1.68, 2.158, 1.351]
46;20588.845;500.644;3524.478;56.133;210.252;1669.723;0.0;3068.0;14894.0;33052.202;5762.94;-6700.417;13.454;18;128;[1.589, 1.873, 1.162, 1.499, 1.455];[1.612, 2.158, 1.351]
47;20588.845;500.644;3524.478;56.133;210.252;1669.723;0.0;3068.0;14894.0;33052.202;5762.94;-6700.417;9.382;18;128;[1.589, 1.873, 1.162, 1.449, 1.455];[1.612, 2.158, 1.316]
48;20588.845;500.644;3524.478;56.133;210.252;1669.723;0.0;3068.0;14894.0;33052.202;5762.94;-6700.417;4.238;18;128;[1.589, 1.786, 1.162, 1.449, 1.455];[1.612, 2.042, 1.316]
49;20588.845;500.644;3524.478;56.133;210.252;1669.723;0.0;3068.0;14894.0;33052.202;5762.94;-6700.417;53.745;18;128;[1.589, 1.786, 1.162, 1.449, 1.41];[1.612, 1.938, 1.316]
608constructshop:False depot:True weather:True;21945.363;551.959;3727.531;64.14;242.229;1909.872;0.0;3424.0;15756.0;32933.266;5881.876;-5106.027;252.11;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;21945.363;551.959;3727.531;64.14;242.229;1909.872;0.0;3424.0;15756.0;32933.266;5881.876;-5106.027;179.833;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
1;21945.363;551.959;3727.531;64.14;242.229;1909.872;0.0;3424.0;15756.0;32933.266;5881.876;-5106.027;131.871;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
2;21945.363;551.959;3727.531;64.14;242.229;1909.872;0.0;3424.0;15756.0;32933.266;5881.876;-5106.027;28.736;19;128;[1.2, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.2]
3;21133.411;540.246;3688.486;53.069;231.897;1611.679;0.0;2872.0;15293.0;32933.266;5881.876;-5917.979;239.546;18;128;[1.2, 1.0, 1.0, 1.0, 1.3];[1.3, 1.0, 1.2]
4;21032.682;523.172;3631.574;54.547;226.715;1644.936;0.0;2872.0;15233.0;32933.266;5881.876;-6018.708;42.03;18;128;[1.2, 1.3, 1.0, 1.0, 1.3];[1.57, 1.0, 1.2]
5;21027.035;524.237;3635.122;60.174;231.146;1795.676;0.0;2614.0;15072.0;32933.266;5881.876;-6024.355;25.329;18;128;[1.48, 1.3, 1.0, 1.0, 1.3];[1.57, 1.0, 1.48]
6;21027.035;524.237;3635.122;60.174;231.146;1795.676;0.0;2614.0;15072.0;32933.266;5881.876;-6024.355;38.76;18;128;[1.48, 1.3, 1.0, 1.0, 1.3];[1.57, 1.0, 1.432]
7;21027.035;524.237;3635.122;60.174;231.146;1795.676;0.0;2614.0;15072.0;32933.266;5881.876;-6024.355;77.352;18;128;[1.48, 1.47, 1.0, 1.0, 1.3];[1.57, 1.2, 1.432]
8;21027.035;524.237;3635.122;60.174;231.146;1795.676;0.0;2614.0;15072.0;32933.266;5881.876;-6024.355;118.911;18;128;[1.48, 1.47, 1.0, 1.0, 1.3];[1.513, 1.2, 1.432]
9;21027.035;524.237;3635.122;60.174;231.146;1795.676;0.0;2614.0;15072.0;32933.266;5881.876;-6024.355;59.861;18;128;[1.48, 1.47, 1.2, 1.0, 1.3];[1.513, 1.38, 1.432]
10;21027.035;524.237;3635.122;60.174;231.146;1795.676;0.0;2614.0;15072.0;32933.266;5881.876;-6024.355;96.25;18;128;[1.632, 1.47, 1.2, 1.0, 1.3];[1.662, 1.38, 1.432]
11;20542.19;514.704;3558.679;59.6;225.207;1774.807;0.0;2554.0;14694.0;32756.906;6058.236;-6156.48;118.899;19;128;[1.632, 1.47, 1.2, 1.0, 1.57];[1.896, 1.38, 1.432]
12;20348.389;505.522;3528.074;58.571;218.954;1741.793;0.0;2356.0;14573.0;32756.906;6058.236;-6350.281;70.273;19;128;[1.632, 1.47, 1.2, 1.3, 1.57];[2.106, 1.38, 1.432]
13;20348.389;505.522;3528.074;58.571;218.954;1741.793;0.0;2356.0;14573.0;32756.906;6058.236;-6350.281;9.116;19;128;[1.632, 1.47, 1.2, 1.27, 1.57];[2.106, 1.38, 1.389]
14;20348.389;505.522;3528.074;58.571;218.954;1741.793;0.0;2356.0;14573.0;32756.906;6058.236;-6350.281;24.96;19;128;[1.632, 1.47, 1.2, 1.443, 1.57];[2.106, 1.542, 1.389]
15;20348.389;505.522;3528.074;58.571;218.954;1741.793;0.0;2356.0;14573.0;32756.906;6058.236;-6350.281;103.224;19;128;[1.632, 1.47, 1.2, 1.443, 1.513];[2.106, 1.488, 1.389]
16;20348.389;505.522;3528.074;58.571;218.954;1741.793;0.0;2356.0;14573.0;32756.906;6058.236;-6350.281;11.093;19;128;[1.632, 1.47, 1.2, 1.599, 1.513];[2.195, 1.488, 1.389]
17;20348.389;505.522;3528.074;58.571;218.954;1741.793;0.0;2356.0;14573.0;32756.906;6058.236;-6350.281;63.871;19;128;[1.632, 1.423, 1.2, 1.599, 1.513];[2.195, 1.439, 1.389]
18;20348.389;505.522;3528.074;58.571;218.954;1741.793;0.0;2356.0;14573.0;32756.906;6058.236;-6350.281;10.836;19;128;[1.632, 1.423, 1.2, 1.539, 1.513];[2.195, 1.439, 1.35]
19;20348.389;505.522;3528.074;58.571;218.954;1741.793;0.0;2356.0;14573.0;32756.906;6058.236;-6350.281;45.665;19;128;[1.632, 1.423, 1.38, 1.539, 1.513];[2.276, 1.439, 1.35]
20;20348.389;505.522;3528.074;58.571;218.954;1741.793;0.0;2356.0;14573.0;32756.906;6058.236;-6350.281;17.572;19;128;[1.632, 1.423, 1.342, 1.539, 1.513];[2.276, 1.439, 1.315]
21;20348.389;505.522;3528.074;58.571;218.954;1741.793;0.0;2356.0;14573.0;32756.906;6058.236;-6350.281;94.956;19;128;[1.632, 1.423, 1.342, 1.539, 1.462];[2.276, 1.395, 1.315]
22;20348.389;505.522;3528.074;58.571;218.954;1741.793;0.0;2356.0;14573.0;32756.906;6058.236;-6350.281;25.395;19;128;[1.632, 1.581, 1.342, 1.539, 1.462];[2.276, 1.556, 1.315]
23;20348.389;505.522;3528.074;58.571;218.954;1741.793;0.0;2356.0;14573.0;32756.906;6058.236;-6350.281;45.65;19;128;[1.632, 1.581, 1.342, 1.539, 1.616];[2.276, 1.7, 1.315]
24;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;57.254;19;128;[1.869, 1.581, 1.342, 1.539, 1.616];[2.276, 1.93, 1.315]
25;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;35.419;19;128;[1.869, 1.581, 1.342, 1.485, 1.616];[2.148, 1.93, 1.315]
26;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;50.049;19;128;[1.782, 1.581, 1.342, 1.485, 1.616];[2.148, 1.837, 1.315]
27;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;13.715;19;128;[1.782, 1.581, 1.308, 1.485, 1.616];[2.148, 1.837, 1.284]
28;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;55.977;19;128;[1.782, 1.581, 1.308, 1.485, 1.554];[2.033, 1.837, 1.284]
29;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;38.196;19;128;[1.782, 1.523, 1.308, 1.485, 1.554];[2.033, 1.753, 1.284]
30;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;26.385;19;128;[1.782, 1.471, 1.308, 1.485, 1.554];[2.033, 1.678, 1.284]
31;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;20.333;19;128;[1.782, 1.471, 1.308, 1.485, 1.499];[2.033, 1.678, 1.256]
32;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;17.588;19;128;[1.704, 1.471, 1.308, 1.485, 1.499];[2.033, 1.678, 1.23]
33;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;34.823;19;128;[1.704, 1.424, 1.308, 1.485, 1.499];[1.93, 1.678, 1.23]
34;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;31.126;19;128;[1.704, 1.424, 1.308, 1.637, 1.499];[2.037, 1.678, 1.23]
35;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;41.012;19;128;[1.704, 1.424, 1.477, 1.637, 1.499];[2.133, 1.678, 1.23]
36;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;21.031;19;128;[1.704, 1.582, 1.477, 1.637, 1.499];[2.133, 1.81, 1.23]
37;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;53.748;19;128;[1.704, 1.582, 1.477, 1.637, 1.449];[2.02, 1.81, 1.23]
38;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;106.868;19;128;[1.704, 1.724, 1.477, 1.637, 1.449];[2.02, 1.929, 1.23]
39;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;16.196;19;128;[1.704, 1.652, 1.477, 1.637, 1.449];[2.02, 1.836, 1.23]
40;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;47.938;19;128;[1.704, 1.587, 1.477, 1.637, 1.449];[2.02, 1.752, 1.23]
41;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;32.015;19;128;[1.704, 1.728, 1.477, 1.637, 1.449];[2.118, 1.752, 1.23]
42;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;54.66;19;128;[1.634, 1.728, 1.477, 1.637, 1.449];[2.118, 1.677, 1.23]
43;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;42.383;19;128;[1.571, 1.728, 1.477, 1.637, 1.449];[2.006, 1.677, 1.23]
44;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;49.002;19;128;[1.571, 1.728, 1.629, 1.637, 1.449];[2.105, 1.677, 1.23]
45;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;21.768;19;128;[1.571, 1.855, 1.629, 1.637, 1.449];[2.105, 1.809, 1.23]
46;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;42.804;19;128;[1.571, 1.855, 1.629, 1.637, 1.404];[1.995, 1.809, 1.23]
47;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;29.332;19;128;[1.571, 1.855, 1.566, 1.637, 1.404];[1.896, 1.809, 1.23]
48;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;12.278;19;128;[1.514, 1.855, 1.566, 1.637, 1.404];[1.896, 1.809, 1.207]
49;20166.685;516.051;3563.17;52.728;221.548;1592.464;0.0;2455.0;14495.0;32756.906;6058.236;-6531.985;17.115;19;128;[1.514, 1.855, 1.566, 1.773, 1.404];[1.896, 1.928, 1.207]
609constructshop:False depot:True weather:True;21864.43;551.887;3695.956;76.488;251.894;2240.587;0.0;2990.0;15376.0;32767.958;6047.184;-4856.344;242.887;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;20871.198;529.681;3621.937;59.75;230.092;1783.58;0.0;2990.0;14936.0;32767.958;6047.184;-5849.576;296.323;19;128;[1.0, 1.0, 1.0, 1.0, 1.3];[1.3, 1.0, 1.0]
1;20681.43;503.702;3535.339;51.184;214.606;1545.389;0.0;2890.0;15097.0;32767.958;6047.184;-6039.344;32.034;19;128;[1.0, 1.0, 1.0, 1.0, 1.57];[1.3, 1.0, 1.3]
2;20825.781;502.575;3537.918;54.402;216.826;1631.288;0.0;2732.0;15154.0;33069.686;5745.456;-6498.449;136.394;18;128;[1.3, 1.0, 1.0, 1.0, 1.57];[1.57, 1.0, 1.3]
3;20825.781;502.575;3537.918;54.402;216.826;1631.288;0.0;2732.0;15154.0;33069.686;5745.456;-6498.449;124.111;18;128;[1.27, 1.0, 1.0, 1.0, 1.57];[1.513, 1.0, 1.3]
4;20825.781;502.575;3537.918;54.402;216.826;1631.288;0.0;2732.0;15154.0;33069.686;5745.456;-6498.449;137.77;18;128;[1.27, 1.0, 1.0, 1.0, 1.57];[1.513, 1.0, 1.3]
5;20825.781;502.575;3537.918;54.402;216.826;1631.288;0.0;2732.0;15154.0;33069.686;5745.456;-6498.449;19.436;18;128;[1.27, 1.0, 1.0, 1.0, 1.513];[1.513, 1.0, 1.27]
6;20825.781;502.575;3537.918;54.402;216.826;1631.288;0.0;2732.0;15154.0;33069.686;5745.456;-6498.449;112.619;18;128;[1.27, 1.0, 1.0, 1.0, 1.513];[1.462, 1.0, 1.27]
7;20825.781;502.575;3537.918;54.402;216.826;1631.288;0.0;2732.0;15154.0;33069.686;5745.456;-6498.449;27.932;18;128;[1.27, 1.0, 1.0, 1.0, 1.513];[1.462, 1.0, 1.243]
8;20825.781;502.575;3537.918;54.402;216.826;1631.288;0.0;2732.0;15154.0;33069.686;5745.456;-6498.449;23.627;18;128;[1.27, 1.0, 1.0, 1.0, 1.513];[1.462, 1.0, 1.219]
9;20807.22;520.643;3598.144;57.413;221.69;1714.433;0.0;2692.0;14974.0;33069.686;5745.456;-6517.01;63.985;18;128;[1.27, 1.0, 1.3, 1.0, 1.513];[1.716, 1.0, 1.219]
10;20807.22;520.643;3598.144;57.413;221.69;1714.433;0.0;2692.0;14974.0;33069.686;5745.456;-6517.01;38.296;18;128;[1.27, 1.0, 1.27, 1.0, 1.513];[1.644, 1.0, 1.219]
11;20807.22;520.643;3598.144;57.413;221.69;1714.433;0.0;2692.0;14974.0;33069.686;5745.456;-6517.01;8.542;18;128;[1.27, 1.0, 1.243, 1.0, 1.513];[1.58, 1.0, 1.219]
12;20807.22;520.643;3598.144;57.413;221.69;1714.433;0.0;2692.0;14974.0;33069.686;5745.456;-6517.01;114.661;18;128;[1.243, 1.0, 1.243, 1.0, 1.513];[1.58, 1.0, 1.219]
13;20807.22;520.643;3598.144;57.413;221.69;1714.433;0.0;2692.0;14974.0;33069.686;5745.456;-6517.01;14.034;18;128;[1.219, 1.0, 1.243, 1.0, 1.513];[1.58, 1.0, 1.197]
14;20807.22;520.643;3598.144;57.413;221.69;1714.433;0.0;2692.0;14974.0;33069.686;5745.456;-6517.01;116.253;18;128;[1.219, 1.0, 1.243, 1.0, 1.462];[1.58, 1.0, 1.197]
15;20807.22;520.643;3598.144;57.413;221.69;1714.433;0.0;2692.0;14974.0;33069.686;5745.456;-6517.01;42.074;18;128;[1.219, 1.0, 1.243, 1.0, 1.462];[1.58, 1.0, 1.197]
16;20665.266;507.447;3554.157;51.247;216.238;1548.662;0.0;2750.0;15055.0;33069.686;5745.456;-6658.964;13.881;18;128;[1.219, 1.0, 1.243, 1.0, 1.716];[1.58, 1.0, 1.477]
17;20410.775;492.118;3503.06;49.549;213.32;1501.597;0.0;2790.0;14914.0;33069.686;5745.456;-6913.455;86.161;18;128;[1.219, 1.0, 1.243, 1.0, 1.944];[1.58, 1.3, 1.477]
18;20410.775;492.118;3503.06;49.549;213.32;1501.597;0.0;2790.0;14914.0;33069.686;5745.456;-6913.455;18.69;18;128;[1.219, 1.0, 1.219, 1.0, 1.944];[1.58, 1.3, 1.429]
19;20404.287;484.621;3478.07;52.131;213.185;1568.596;0.0;2751.0;14873.0;33069.686;5745.456;-6919.943;93.632;18;128;[1.497, 1.0, 1.219, 1.0, 1.944];[1.822, 1.3, 1.429]
20;20404.287;484.621;3478.07;52.131;213.185;1568.596;0.0;2751.0;14873.0;33069.686;5745.456;-6919.943;51.986;18;128;[1.497, 1.0, 1.219, 1.0, 1.85];[1.74, 1.3, 1.429]
21;20404.287;484.621;3478.07;52.131;213.185;1568.596;0.0;2751.0;14873.0;33069.686;5745.456;-6919.943;54.243;18;128;[1.497, 1.0, 1.197, 1.0, 1.85];[1.74, 1.27, 1.429]
22;20404.287;484.621;3478.07;52.131;213.185;1568.596;0.0;2751.0;14873.0;33069.686;5745.456;-6919.943;24.408;18;128;[1.497, 1.0, 1.197, 1.0, 1.85];[1.666, 1.27, 1.429]
23;20404.287;484.621;3478.07;52.131;213.185;1568.596;0.0;2751.0;14873.0;33069.686;5745.456;-6919.943;10.788;18;128;[1.497, 1.0, 1.177, 1.0, 1.85];[1.599, 1.27, 1.429]
24;20404.287;484.621;3478.07;52.131;213.185;1568.596;0.0;2751.0;14873.0;33069.686;5745.456;-6919.943;31.198;18;128;[1.497, 1.2, 1.177, 1.0, 1.85];[1.739, 1.27, 1.429]
25;20404.287;484.621;3478.07;52.131;213.185;1568.596;0.0;2751.0;14873.0;33069.686;5745.456;-6919.943;115.943;18;128;[1.497, 1.18, 1.177, 1.0, 1.85];[1.665, 1.27, 1.429]
26;20404.287;484.621;3478.07;52.131;213.185;1568.596;0.0;2751.0;14873.0;33069.686;5745.456;-6919.943;47.456;18;128;[1.447, 1.18, 1.177, 1.0, 1.85];[1.665, 1.243, 1.429]
27;20404.287;484.621;3478.07;52.131;213.185;1568.596;0.0;2751.0;14873.0;33069.686;5745.456;-6919.943;44.535;18;128;[1.402, 1.18, 1.177, 1.0, 1.85];[1.665, 1.219, 1.429]
28;20404.287;484.621;3478.07;52.131;213.185;1568.596;0.0;2751.0;14873.0;33069.686;5745.456;-6919.943;52.712;18;128;[1.402, 1.18, 1.177, 1.0, 1.965];[1.799, 1.219, 1.429]
29;20404.287;484.621;3478.07;52.131;213.185;1568.596;0.0;2751.0;14873.0;33069.686;5745.456;-6919.943;65.997;18;128;[1.362, 1.18, 1.177, 1.0, 1.965];[1.719, 1.219, 1.429]
30;20404.287;484.621;3478.07;52.131;213.185;1568.596;0.0;2751.0;14873.0;33069.686;5745.456;-6919.943;36.764;18;128;[1.362, 1.18, 1.177, 1.0, 2.069];[1.847, 1.219, 1.429]
31;20404.287;484.621;3478.07;52.131;213.185;1568.596;0.0;2751.0;14873.0;33069.686;5745.456;-6919.943;29.084;18;128;[1.362, 1.18, 1.177, 1.0, 2.069];[1.762, 1.219, 1.429]
32;20303.219;495.104;3513.012;54.935;216.787;1645.103;0.0;2951.0;14650.0;33069.686;5745.456;-7021.011;58.775;18;128;[1.626, 1.18, 1.177, 1.0, 2.069];[1.986, 1.219, 1.429]
33;20303.219;495.104;3513.012;54.935;216.787;1645.103;0.0;2951.0;14650.0;33069.686;5745.456;-7021.011;60.962;18;128;[1.563, 1.18, 1.177, 1.0, 2.069];[1.887, 1.219, 1.429]
34;20303.219;495.104;3513.012;54.935;216.787;1645.103;0.0;2951.0;14650.0;33069.686;5745.456;-7021.011;9.701;18;128;[1.563, 1.18, 1.177, 1.0, 1.962];[1.887, 1.219, 1.386]
35;20303.219;495.104;3513.012;54.935;216.787;1645.103;0.0;2951.0;14650.0;33069.686;5745.456;-7021.011;18.034;18;128;[1.507, 1.18, 1.177, 1.0, 1.962];[1.887, 1.219, 1.347]
36;20303.219;495.104;3513.012;54.935;216.787;1645.103;0.0;2951.0;14650.0;33069.686;5745.456;-7021.011;5.968;18;128;[1.507, 1.362, 1.177, 1.0, 1.962];[1.998, 1.219, 1.347]
37;20303.219;495.104;3513.012;54.935;216.787;1645.103;0.0;2951.0;14650.0;33069.686;5745.456;-7021.011;8.364;18;128;[1.507, 1.362, 1.159, 1.0, 1.962];[1.998, 1.219, 1.312]
38;20202.9;497.285;3520.284;53.939;213.91;1616.33;0.0;2773.0;14569.0;33069.686;5745.456;-7121.33;58.726;18;128;[1.507, 1.362, 1.159, 1.0, 2.166];[1.998, 1.497, 1.312]
39;20202.9;497.285;3520.284;53.939;213.91;1616.33;0.0;2773.0;14569.0;33069.686;5745.456;-7121.33;10.218;18;128;[1.507, 1.362, 1.159, 1.0, 2.049];[1.998, 1.497, 1.281]
40;20202.9;497.285;3520.284;53.939;213.91;1616.33;0.0;2773.0;14569.0;33069.686;5745.456;-7121.33;32.414;18;128;[1.507, 1.362, 1.159, 1.0, 2.049];[1.898, 1.497, 1.281]
41;20202.9;497.285;3520.284;53.939;213.91;1616.33;0.0;2773.0;14569.0;33069.686;5745.456;-7121.33;28.808;18;128;[1.507, 1.362, 1.143, 1.0, 2.049];[1.898, 1.447, 1.281]
42;20202.9;497.285;3520.284;53.939;213.91;1616.33;0.0;2773.0;14569.0;33069.686;5745.456;-7121.33;23.723;18;128;[1.507, 1.362, 1.329, 1.0, 2.049];[2.008, 1.447, 1.281]
43;20150.633;492.044;3502.812;55.872;214.114;1666.778;0.0;2694.0;14489.0;33069.686;5745.456;-7173.597;31.131;18;128;[1.507, 1.362, 1.596, 1.0, 2.049];[2.008, 1.702, 1.281]
44;20150.633;492.044;3502.812;55.872;214.114;1666.778;0.0;2694.0;14489.0;33069.686;5745.456;-7173.597;19.002;18;128;[1.507, 1.326, 1.596, 1.0, 2.049];[1.907, 1.702, 1.281]
