iteration;totalMonetaryCost;totalPathCost;totalTimeCost;totalWeatherExtraTime;totalWeatherSafetyRiskKm;totalWeatherCost;totalShopCost;totalDepotCost;totalResourceCost;totalIncome;forgottenTaskCost;weight;time;unassigned_tasks;total_tasks;destroy;repair
34;18272.723;442.552;3318.172;56.63;195.677;1668.053;0.0;2416.0;14512.0;32756.906;6058.236;-8425.947;5.924;19;128;[1.801, 2.055, 1.47, 2.124, 2.565];[2.924, 2.455, 1.462]
35;18232.137;442.416;3317.721;53.364;191.279;1578.752;0.0;2377.0;14472.0;32756.906;6058.236;-8466.533;16.037;19;128;[1.801, 2.055, 1.47, 2.124, 2.708];[3.032, 2.455, 1.462]
36;18232.137;442.416;3317.721;53.364;191.279;1578.752;0.0;2377.0;14472.0;32756.906;6058.236;-8466.533;2.789;19;128;[1.801, 2.055, 1.47, 2.012, 2.708];[3.032, 2.455, 1.416]
37;18232.137;442.416;3317.721;53.364;191.279;1578.752;0.0;2377.0;14472.0;32756.906;6058.236;-8466.533;6.891;19;128;[1.801, 2.055, 1.423, 2.012, 2.708];[2.829, 2.455, 1.416]
38;18232.08;442.403;3317.677;52.826;191.617;1565.1;0.0;2377.0;14472.0;32756.906;6058.236;-8466.59;4.84;19;128;[1.801, 2.055, 1.423, 2.211, 2.708];[2.946, 2.455, 1.416]
39;18232.08;442.403;3317.677;52.826;191.617;1565.1;0.0;2377.0;14472.0;32756.906;6058.236;-8466.59;4.136;19;128;[1.801, 2.055, 1.423, 2.09, 2.708];[2.946, 2.31, 1.416]
40;18232.08;442.403;3317.677;52.826;191.617;1565.1;0.0;2377.0;14472.0;32756.906;6058.236;-8466.59;5.166;19;128;[1.721, 2.055, 1.423, 2.09, 2.708];[2.751, 2.31, 1.416]
41;18232.08;442.403;3317.677;52.826;191.617;1565.1;0.0;2377.0;14472.0;32756.906;6058.236;-8466.59;5.76;19;128;[1.849, 2.055, 1.423, 2.09, 2.708];[2.751, 2.379, 1.416]
42;18226.545;431.895;3282.65;61.562;191.064;1791.684;0.0;2476.0;14512.0;32756.906;6058.236;-8472.125;12.785;19;128;[1.849, 2.055, 1.423, 2.09, 2.837];[2.876, 2.379, 1.416]
43;18226.545;431.895;3282.65;61.562;191.064;1791.684;0.0;2476.0;14512.0;32756.906;6058.236;-8472.125;2.233;19;128;[1.764, 2.055, 1.423, 2.09, 2.837];[2.876, 2.379, 1.374]
44;18226.545;431.895;3282.65;61.562;191.064;1791.684;0.0;2476.0;14512.0;32756.906;6058.236;-8472.125;5.431;19;128;[1.764, 2.055, 1.381, 2.09, 2.837];[2.688, 2.379, 1.374]
45;18226.545;431.895;3282.65;61.562;191.064;1791.684;0.0;2476.0;14512.0;32756.906;6058.236;-8472.125;6.432;19;128;[1.764, 1.95, 1.381, 2.09, 2.837];[2.688, 2.241, 1.374]
46;18226.545;431.895;3282.65;61.562;191.064;1791.684;0.0;2476.0;14512.0;32756.906;6058.236;-8472.125;1.181;19;128;[1.764, 1.855, 1.381, 2.09, 2.837];[2.688, 2.241, 1.337]
47;18226.545;431.895;3282.65;61.562;191.064;1791.684;0.0;2476.0;14512.0;32756.906;6058.236;-8472.125;5.31;19;128;[1.764, 1.855, 1.343, 2.09, 2.837];[2.688, 2.117, 1.337]
48;18226.545;431.895;3282.65;61.562;191.064;1791.684;0.0;2476.0;14512.0;32756.906;6058.236;-8472.125;12.341;19;128;[1.764, 1.855, 1.343, 2.09, 2.853];[2.719, 2.117, 1.337]
49;18176.842;438.887;3305.956;61.408;193.967;1790.571;0.0;2476.0;14432.0;32756.906;6058.236;-8521.828;1.388;19;128;[1.764, 2.07, 1.343, 2.09, 2.853];[2.847, 2.117, 1.337]
609constructshop:False depot:True weather:False;19890.314;556.534;3717.78;81.205;254.741;2366.068;0.0;3187.0;15616.0;33069.686;5745.456;-7433.916;20.213;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;19890.314;556.534;3717.78;81.205;254.741;2366.068;0.0;3187.0;15616.0;33069.686;5745.456;-7433.916;4.112;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
1;19881.292;559.068;3726.225;76.764;252.607;2248.476;0.0;3267.0;15596.0;33069.686;5745.456;-7442.938;7.65;18;128;[1.3, 1.0, 1.0, 1.0, 1.0];[1.0, 1.3, 1.0]
2;19881.292;559.068;3726.225;76.764;252.607;2248.476;0.0;3267.0;15596.0;33069.686;5745.456;-7442.938;8.314;18;128;[1.27, 1.0, 1.0, 1.0, 1.0];[1.0, 1.3, 1.0]
3;19791.206;538.278;3656.928;72.01;242.231;2114.491;0.0;3206.0;15596.0;33069.686;5745.456;-7533.024;7.55;18;128;[1.543, 1.0, 1.0, 1.0, 1.0];[1.3, 1.3, 1.0]
4;19305.402;509.708;3561.694;68.146;226.095;1997.882;0.0;2871.0;15234.0;33069.686;5745.456;-8018.828;7.171;18;128;[1.789, 1.0, 1.0, 1.0, 1.0];[1.3, 1.57, 1.0]
5;19127.753;510.712;3565.041;75.062;228.964;2180.578;0.0;2594.0;15052.0;33069.686;5745.456;-8196.477;7.725;18;128;[2.01, 1.0, 1.0, 1.0, 1.0];[1.57, 1.57, 1.0]
6;19110.75;507.019;3552.731;73.36;226.46;2133.831;0.0;2594.0;15051.0;33069.686;5745.456;-8213.48;10.612;18;128;[2.01, 1.0, 1.0, 1.3, 1.0];[1.57, 1.813, 1.0]
7;19003.646;496.149;3516.497;73.36;221.6;2128.971;0.0;2535.0;14991.0;33069.686;5745.456;-8320.584;8.671;18;128;[2.01, 1.0, 1.3, 1.3, 1.0];[1.57, 2.032, 1.0]
8;18881.532;467.969;3422.563;70.131;206.662;2030.063;0.0;3030.0;14991.0;33069.686;5745.456;-8442.698;4.558;18;128;[2.01, 1.0, 1.3, 1.3, 1.3];[1.57, 2.032, 1.3]
9;18881.532;467.969;3422.563;70.131;206.662;2030.063;0.0;3030.0;14991.0;33069.686;5745.456;-8442.698;1.078;18;128;[2.01, 1.0, 1.3, 1.3, 1.3];[1.57, 2.032, 1.27]
10;18860.64;476.994;3452.646;55.904;205.93;1659.441;0.0;3169.0;14931.0;33069.686;5745.456;-8463.59;2.151;18;128;[2.01, 1.3, 1.3, 1.3, 1.3];[1.57, 2.032, 1.543]
11;18851.874;474.971;3445.903;62.512;207.629;1832.931;0.0;3169.0;14931.0;33069.686;5745.456;-8472.356;8.982;18;128;[2.01, 1.3, 1.3, 1.57, 1.3];[1.57, 2.229, 1.543]
12;18851.874;474.971;3445.903;62.512;207.629;1832.931;0.0;3169.0;14931.0;33069.686;5745.456;-8472.356;3.141;18;128;[2.01, 1.3, 1.3, 1.513, 1.3];[1.57, 2.229, 1.489]
13;18729.59;488.29;3490.3;61.242;212.227;1804.526;0.0;3030.0;14751.0;33069.686;5745.456;-8594.64;7.152;18;128;[2.209, 1.3, 1.3, 1.513, 1.3];[1.813, 2.229, 1.489]
14;18729.59;488.29;3490.3;61.242;212.227;1804.526;0.0;3030.0;14751.0;33069.686;5745.456;-8594.64;7.65;18;128;[2.088, 1.3, 1.3, 1.513, 1.3];[1.813, 2.106, 1.489]
15;18729.59;488.29;3490.3;61.242;212.227;1804.526;0.0;3030.0;14751.0;33069.686;5745.456;-8594.64;15.281;18;128;[2.088, 1.3, 1.3, 1.513, 1.47];[1.813, 2.195, 1.489]
16;18729.59;488.29;3490.3;61.242;212.227;1804.526;0.0;3030.0;14751.0;33069.686;5745.456;-8594.64;1.691;18;128;[2.088, 1.27, 1.3, 1.513, 1.47];[1.813, 2.075, 1.489]
17;18729.59;488.29;3490.3;61.242;212.227;1804.526;0.0;3030.0;14751.0;33069.686;5745.456;-8594.64;3.342;18;128;[2.088, 1.27, 1.47, 1.513, 1.47];[1.813, 2.075, 1.64]
18;18678.714;495.242;3513.472;79.679;224.118;2295.762;0.0;2636.0;14670.0;33069.686;5745.456;-8645.516;6.852;18;128;[2.088, 1.27, 1.723, 1.513, 1.47];[1.813, 2.268, 1.64]
19;18647.681;487.849;3488.832;74.611;217.343;2157.232;0.0;2675.0;14671.0;33069.686;5745.456;-8676.549;7.505;18;128;[2.279, 1.27, 1.723, 1.513, 1.47];[1.813, 2.441, 1.64]
20;18641.306;495.378;3513.928;73.329;221.034;2127.596;0.0;2674.0;14632.0;33069.686;5745.456;-8682.924;2.985;18;128;[2.451, 1.27, 1.723, 1.513, 1.47];[1.813, 2.441, 1.876]
21;18641.306;495.378;3513.928;73.329;221.034;2127.596;0.0;2674.0;14632.0;33069.686;5745.456;-8682.924;3.103;18;128;[2.451, 1.27, 1.723, 1.513, 1.423];[1.813, 2.441, 1.788]
22;18617.343;494.695;3511.648;71.043;219.312;2066.426;0.0;2595.0;14611.0;33069.686;5745.456;-8706.887;3.169;18;128;[2.606, 1.27, 1.723, 1.513, 1.423];[1.813, 2.441, 2.009]
23;18580.868;500.354;3530.514;68.55;219.657;2001.96;0.0;2497.0;14550.0;33069.686;5745.456;-8743.362;5.738;18;128;[2.745, 1.27, 1.723, 1.513, 1.423];[2.032, 2.441, 2.009]
24;18440.912;468.287;3423.624;68.297;208.364;1984.09;0.0;2497.0;14549.0;33069.686;5745.456;-8883.318;7.025;18;128;[2.745, 1.27, 1.951, 1.513, 1.423];[2.032, 2.597, 2.009]
25;18313.647;466.611;3418.036;66.145;205.898;1925.655;0.0;2378.0;14429.0;33069.686;5745.456;-9010.583;7.374;18;128;[2.745, 1.27, 2.156, 1.513, 1.423];[2.032, 2.737, 2.009]
26;18313.647;466.611;3418.036;66.145;205.898;1925.655;0.0;2378.0;14429.0;33069.686;5745.456;-9010.583;1.609;18;128;[2.745, 1.243, 2.156, 1.513, 1.423];[2.032, 2.737, 1.908]
27;18313.647;466.611;3418.036;66.145;205.898;1925.655;0.0;2378.0;14429.0;33069.686;5745.456;-9010.583;2.842;18;128;[2.745, 1.243, 2.156, 1.462, 1.423];[2.032, 2.737, 1.817]
28;18282.563;459.438;3394.126;66.145;204.559;1924.316;0.0;2378.0;14429.0;33069.686;5745.456;-9041.667;3.007;18;128;[2.745, 1.519, 2.156, 1.462, 1.423];[2.032, 2.863, 1.817]
29;18282.563;459.438;3394.126;66.145;204.559;1924.316;0.0;2378.0;14429.0;33069.686;5745.456;-9041.667;2.599;18;128;[2.745, 1.519, 2.04, 1.462, 1.423];[2.032, 2.863, 1.735]
30;18282.563;459.438;3394.126;66.145;204.559;1924.316;0.0;2378.0;14429.0;33069.686;5745.456;-9041.667;1.351;18;128;[2.745, 1.667, 2.04, 1.462, 1.423];[2.129, 2.863, 1.735]
31;18189.735;456.477;3384.258;62.233;201.126;1819.191;0.0;2299.0;14349.0;33069.686;5745.456;-9134.495;6.955;18;128;[2.871, 1.667, 2.04, 1.462, 1.423];[2.129, 2.977, 1.735]
32;18147.297;446.684;3351.613;65.563;201.02;1905.652;0.0;2438.0;14349.0;33069.686;5745.456;-9176.933;5.906;18;128;[2.984, 1.667, 2.04, 1.462, 1.423];[2.129, 3.079, 1.735]
33;18147.297;446.684;3351.613;65.563;201.02;1905.652;0.0;2438.0;14349.0;33069.686;5745.456;-9176.933;5.652;18;128;[2.984, 1.667, 1.936, 1.462, 1.423];[2.129, 2.871, 1.735]
34;18147.297;446.684;3351.613;65.563;201.02;1905.652;0.0;2438.0;14349.0;33069.686;5745.456;-9176.933;7.099;18;128;[2.986, 1.667, 1.936, 1.462, 1.423];[2.129, 2.884, 1.735]
35;18147.297;446.684;3351.613;65.563;201.02;1905.652;0.0;2438.0;14349.0;33069.686;5745.456;-9176.933;5.631;18;128;[2.986, 1.667, 1.842, 1.462, 1.423];[2.016, 2.884, 1.735]
36;18147.297;446.684;3351.613;65.563;201.02;1905.652;0.0;2438.0;14349.0;33069.686;5745.456;-9176.933;5.295;18;128;[2.987, 1.667, 1.842, 1.462, 1.423];[2.016, 2.896, 1.735]
37;18147.297;446.684;3351.613;65.563;201.02;1905.652;0.0;2438.0;14349.0;33069.686;5745.456;-9176.933;13.899;18;128;[2.987, 1.667, 1.842, 1.462, 1.581];[2.016, 2.906, 1.735]
38;18066.719;427.858;3288.861;58.331;187.978;1704.579;0.0;2537.0;14350.0;33069.686;5745.456;-9257.511;6.586;18;128;[2.987, 1.667, 2.058, 1.462, 1.581];[2.214, 2.906, 1.735]
39;18066.426;427.791;3288.636;60.315;189.76;1757.955;0.0;2537.0;14350.0;33069.686;5745.456;-9257.804;6.867;18;128;[3.088, 1.667, 2.058, 1.462, 1.581];[2.393, 2.906, 1.735]
40;18066.426;427.791;3288.636;60.315;189.76;1757.955;0.0;2537.0;14350.0;33069.686;5745.456;-9257.804;3.23;18;128;[2.879, 1.667, 2.058, 1.462, 1.581];[2.393, 2.906, 1.662]
41;18066.426;427.791;3288.636;60.315;189.76;1757.955;0.0;2537.0;14350.0;33069.686;5745.456;-9257.804;6.633;18;128;[2.879, 1.667, 2.058, 1.416, 1.581];[2.254, 2.906, 1.662]
42;18066.426;427.791;3288.636;60.315;189.76;1757.955;0.0;2537.0;14350.0;33069.686;5745.456;-9257.804;4.614;18;128;[2.879, 1.8, 2.058, 1.416, 1.581];[2.254, 2.915, 1.662]
43;18066.426;427.791;3288.636;60.315;189.76;1757.955;0.0;2537.0;14350.0;33069.686;5745.456;-9257.804;2.256;18;128;[2.691, 1.8, 2.058, 1.416, 1.581];[2.254, 2.915, 1.596]
44;18066.426;427.791;3288.636;60.315;189.76;1757.955;0.0;2537.0;14350.0;33069.686;5745.456;-9257.804;2.225;18;128;[2.522, 1.8, 2.058, 1.416, 1.581];[2.254, 2.915, 1.536]
45;18066.426;427.791;3288.636;60.315;189.76;1757.955;0.0;2537.0;14350.0;33069.686;5745.456;-9257.804;5.088;18;128;[2.522, 1.8, 2.058, 1.574, 1.581];[2.329, 2.915, 1.536]
46;18066.426;427.791;3288.636;60.315;189.76;1757.955;0.0;2537.0;14350.0;33069.686;5745.456;-9257.804;2.842;18;128;[2.522, 1.8, 2.058, 1.574, 1.523];[2.329, 2.915, 1.482]
47;18066.426;427.791;3288.636;60.315;189.76;1757.955;0.0;2537.0;14350.0;33069.686;5745.456;-9257.804;5.505;18;128;[2.522, 1.8, 2.058, 1.717, 1.523];[2.396, 2.915, 1.482]
48;18066.426;427.791;3288.636;60.315;189.76;1757.955;0.0;2537.0;14350.0;33069.686;5745.456;-9257.804;12.63;18;128;[2.522, 1.8, 2.058, 1.717, 1.471];[2.396, 2.724, 1.482]
49;18066.426;427.791;3288.636;60.315;189.76;1757.955;0.0;2537.0;14350.0;33069.686;5745.456;-9257.804;2.36;18;128;[2.522, 1.72, 2.058, 1.717, 1.471];[2.256, 2.724, 1.482]
610constructshop:False depot:True weather:False;19261.192;531.275;3613.917;58.24;226.989;1741.237;0.0;2790.0;15116.0;32756.906;6058.236;-7437.478;19.993;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;19148.716;523.781;3588.936;60.782;225.979;1806.32;0.0;2671.0;15036.0;32756.906;6058.236;-7549.954;3.664;19;128;[1.0, 1.0, 1.0, 1.3, 1.0];[1.0, 1.0, 1.3]
1;19148.716;523.781;3588.936;60.782;225.979;1806.32;0.0;2671.0;15036.0;32756.906;6058.236;-7549.954;2.006;19;128;[1.0, 1.0, 1.0, 1.27, 1.0];[1.0, 1.0, 1.27]
2;19148.716;523.781;3588.936;60.782;225.979;1806.32;0.0;2671.0;15036.0;32756.906;6058.236;-7549.954;7.831;19;128;[1.0, 1.0, 1.2, 1.27, 1.0];[1.0, 1.2, 1.27]
3;19043.47;513.339;3554.131;63.058;222.757;1862.262;0.0;2692.0;14976.0;32756.906;6058.236;-7655.2;2.89;19;128;[1.0, 1.0, 1.48, 1.27, 1.0];[1.0, 1.2, 1.543]
4;18879.608;530.909;3612.698;68.789;232.177;2020.702;0.0;2455.0;14736.0;32756.906;6058.236;-7819.062;6.802;19;128;[1.3, 1.0, 1.48, 1.27, 1.0];[1.0, 1.48, 1.543]
5;18862.937;527.293;3600.644;74.389;236.543;2170.655;0.0;2455.0;14735.0;32756.906;6058.236;-7835.733;7.249;19;128;[1.57, 1.0, 1.48, 1.27, 1.0];[1.3, 1.48, 1.543]
6;18862.937;527.293;3600.644;74.389;236.543;2170.655;0.0;2455.0;14735.0;32756.906;6058.236;-7835.733;3.867;19;128;[1.513, 1.0, 1.48, 1.27, 1.0];[1.3, 1.48, 1.489]
7;18530.869;506.508;3531.361;73.789;228.196;2146.721;0.0;2257.0;14493.0;32756.906;6058.236;-8167.801;9.586;19;128;[1.513, 1.0, 1.732, 1.27, 1.0];[1.57, 1.48, 1.489]
8;18530.869;506.508;3531.361;73.789;228.196;2146.721;0.0;2257.0;14493.0;32756.906;6058.236;-8167.801;7.918;19;128;[1.513, 1.0, 1.732, 1.27, 1.0];[1.513, 1.48, 1.489]
9;18511.639;502.301;3517.338;67.721;222.889;1983.641;0.0;2257.0;14492.0;32756.906;6058.236;-8187.031;5.708;19;128;[1.513, 1.0, 1.732, 1.543, 1.0];[1.513, 1.732, 1.489]
10;18511.639;502.301;3517.338;67.721;222.889;1983.641;0.0;2257.0;14492.0;32756.906;6058.236;-8187.031;3.747;19;128;[1.513, 1.0, 1.732, 1.689, 1.0];[1.662, 1.732, 1.489]
11;18499.113;499.411;3507.702;66.505;220.529;1949.652;0.0;2257.0;14492.0;32756.906;6058.236;-8199.557;5.918;19;128;[1.513, 1.0, 1.959, 1.689, 1.0];[1.662, 1.959, 1.489]
12;18468.546;492.357;3484.189;66.505;217.329;1946.452;0.0;2257.0;14492.0;32756.906;6058.236;-8230.124;4.055;19;128;[1.513, 1.0, 1.959, 1.92, 1.0];[1.896, 1.959, 1.489]
13;18410.618;478.989;3439.629;57.93;209.158;1715.332;0.0;2257.0;14492.0;32756.906;6058.236;-8288.052;12.047;19;128;[1.513, 1.0, 1.959, 1.92, 1.3];[2.106, 1.959, 1.489]
14;18404.91;477.672;3435.238;57.93;208.52;1714.694;0.0;2257.0;14492.0;32756.906;6058.236;-8293.76;3.882;19;128;[1.513, 1.3, 1.959, 1.92, 1.3];[2.106, 2.163, 1.489]
15;18404.91;477.672;3435.238;57.93;208.52;1714.694;0.0;2257.0;14492.0;32756.906;6058.236;-8293.76;5.59;19;128;[1.513, 1.27, 1.959, 1.92, 1.3];[1.995, 2.163, 1.489]
16;18404.91;477.672;3435.238;57.93;208.52;1714.694;0.0;2257.0;14492.0;32756.906;6058.236;-8293.76;12.645;19;128;[1.513, 1.27, 1.959, 1.92, 1.47];[2.096, 2.163, 1.489]
17;18404.91;477.672;3435.238;57.93;208.52;1714.694;0.0;2257.0;14492.0;32756.906;6058.236;-8293.76;11.612;19;128;[1.513, 1.27, 1.959, 1.92, 1.423];[1.986, 2.163, 1.489]
18;18343.275;463.448;3387.827;52.862;198.275;1572.694;0.0;2257.0;14492.0;32756.906;6058.236;-8355.395;6.421;19;128;[1.513, 1.27, 2.163, 1.92, 1.423];[2.187, 2.163, 1.489]
19;18343.275;463.448;3387.827;52.862;198.275;1572.694;0.0;2257.0;14492.0;32756.906;6058.236;-8355.395;2.686;19;128;[1.462, 1.27, 2.163, 1.92, 1.423];[2.187, 2.163, 1.44]
20;18185.038;463.855;3389.183;51.269;198.251;1531.235;0.0;2238.0;14332.0;32756.906;6058.236;-8513.632;6.993;19;128;[1.716, 1.27, 2.163, 1.92, 1.423];[2.187, 2.347, 1.44]
21;18174.806;461.494;3381.312;51.399;196.985;1533.358;0.0;2238.0;14332.0;32756.906;6058.236;-8523.864;6.66;19;128;[1.716, 1.27, 2.347, 1.92, 1.423];[2.187, 2.512, 1.44]
22;18150.752;455.943;3362.809;52.655;194.76;1563.78;0.0;2238.0;14332.0;32756.906;6058.236;-8547.918;4.208;19;128;[1.716, 1.543, 2.347, 1.92, 1.423];[2.187, 2.661, 1.44]
23;18150.752;455.943;3362.809;52.655;194.76;1563.78;0.0;2238.0;14332.0;32756.906;6058.236;-8547.918;6.199;19;128;[1.716, 1.543, 2.347, 1.828, 1.423];[2.187, 2.495, 1.44]
24;18150.752;455.943;3362.809;52.655;194.76;1563.78;0.0;2238.0;14332.0;32756.906;6058.236;-8547.918;4.269;19;128;[1.716, 1.689, 2.347, 1.828, 1.423];[2.187, 2.546, 1.44]
25;18136.21;452.587;3351.623;52.654;193.385;1562.4;0.0;2238.0;14332.0;32756.906;6058.236;-8562.46;5.816;19;128;[1.716, 1.92, 2.347, 1.828, 1.423];[2.368, 2.546, 1.44]
26;18136.21;452.587;3351.623;52.654;193.385;1562.4;0.0;2238.0;14332.0;32756.906;6058.236;-8562.46;8.953;19;128;[1.716, 1.92, 2.212, 1.828, 1.423];[2.231, 2.546, 1.44]
27;18136.21;452.587;3351.623;52.654;193.385;1562.4;0.0;2238.0;14332.0;32756.906;6058.236;-8562.46;4.548;19;128;[1.716, 1.92, 2.212, 1.828, 1.381];[2.231, 2.546, 1.396]
28;18136.21;452.587;3351.623;52.654;193.385;1562.4;0.0;2238.0;14332.0;32756.906;6058.236;-8562.46;2.425;19;128;[1.716, 1.828, 2.212, 1.828, 1.381];[2.231, 2.546, 1.356]
29;18134.227;452.129;3350.098;53.539;194.042;1586.061;0.0;2238.0;14332.0;32756.906;6058.236;-8564.443;7.755;19;128;[1.716, 1.828, 2.391, 1.828, 1.381];[2.408, 2.546, 1.356]
30;18130.467;451.262;3347.206;52.655;193.218;1562.243;0.0;2238.0;14332.0;32756.906;6058.236;-8568.203;14.68;19;128;[1.716, 1.828, 2.391, 1.828, 1.643];[2.567, 2.546, 1.356]
31;18130.467;451.262;3347.206;52.655;193.218;1562.243;0.0;2238.0;14332.0;32756.906;6058.236;-8568.203;2.61;19;128;[1.716, 1.828, 2.391, 1.745, 1.643];[2.567, 2.546, 1.32]
32;18130.467;451.262;3347.206;52.655;193.218;1562.243;0.0;2238.0;14332.0;32756.906;6058.236;-8568.203;5.241;19;128;[1.644, 1.828, 2.391, 1.745, 1.643];[2.41, 2.546, 1.32]
33;18125.142;450.033;3343.109;53.393;193.73;1581.945;0.0;2238.0;14332.0;32756.906;6058.236;-8573.528;7.4;19;128;[1.644, 1.828, 2.552, 1.745, 1.643];[2.569, 2.546, 1.32]
34;18125.142;450.033;3343.109;53.393;193.73;1581.945;0.0;2238.0;14332.0;32756.906;6058.236;-8573.528;7.198;19;128;[1.644, 1.828, 2.397, 1.745, 1.643];[2.412, 2.546, 1.32]
35;18125.142;450.033;3343.109;53.393;193.73;1581.945;0.0;2238.0;14332.0;32756.906;6058.236;-8573.528;5.791;19;128;[1.644, 1.828, 2.397, 1.671, 1.643];[2.271, 2.546, 1.32]
36;18125.142;450.033;3343.109;53.393;193.73;1581.945;0.0;2238.0;14332.0;32756.906;6058.236;-8573.528;18.859;19;128;[1.644, 1.828, 2.397, 1.671, 1.579];[2.271, 2.391, 1.32]
37;18122.804;449.493;3341.311;51.052;191.957;1519.297;0.0;2238.0;14332.0;32756.906;6058.236;-8575.866;16.118;19;128;[1.644, 1.828, 2.397, 1.671, 1.821];[2.444, 2.391, 1.32]
38;18122.804;449.493;3341.311;51.052;191.957;1519.297;0.0;2238.0;14332.0;32756.906;6058.236;-8575.866;2.404;19;128;[1.644, 1.828, 2.257, 1.671, 1.821];[2.444, 2.391, 1.288]
39;18122.804;449.493;3341.311;51.052;191.957;1519.297;0.0;2238.0;14332.0;32756.906;6058.236;-8575.866;16.282;19;128;[1.644, 1.828, 2.257, 1.671, 1.939];[2.5, 2.391, 1.288]
40;18122.804;449.493;3341.311;51.052;191.957;1519.297;0.0;2238.0;14332.0;32756.906;6058.236;-8575.866;3.983;19;128;[1.644, 1.828, 2.257, 1.671, 1.845];[2.5, 2.391, 1.259]
41;18122.804;449.493;3341.311;51.052;191.957;1519.297;0.0;2238.0;14332.0;32756.906;6058.236;-8575.866;15.818;19;128;[1.644, 1.828, 2.257, 1.671, 1.761];[2.5, 2.252, 1.259]
42;18122.804;449.493;3341.311;51.052;191.957;1519.297;0.0;2238.0;14332.0;32756.906;6058.236;-8575.866;16.263;19;128;[1.644, 1.828, 2.257, 1.671, 1.885];[2.5, 2.327, 1.259]
43;18122.804;449.493;3341.311;51.052;191.957;1519.297;0.0;2238.0;14332.0;32756.906;6058.236;-8575.866;5.823;19;128;[1.644, 1.828, 2.257, 1.604, 1.885];[2.5, 2.194, 1.259]
44;18122.804;449.493;3341.311;51.052;191.957;1519.297;0.0;2238.0;14332.0;32756.906;6058.236;-8575.866;16.983;19;128;[1.644, 1.828, 2.257, 1.604, 1.797];[2.35, 2.194, 1.259]
45;18122.804;449.493;3341.311;51.052;191.957;1519.297;0.0;2238.0;14332.0;32756.906;6058.236;-8575.866;7.021;19;128;[1.78, 1.828, 2.257, 1.604, 1.797];[2.35, 2.275, 1.259]
46;18122.804;449.493;3341.311;51.052;191.957;1519.297;0.0;2238.0;14332.0;32756.906;6058.236;-8575.866;3.31;19;128;[1.78, 1.745, 2.257, 1.604, 1.797];[2.35, 2.147, 1.259]
47;18122.804;449.493;3341.311;51.052;191.957;1519.297;0.0;2238.0;14332.0;32756.906;6058.236;-8575.866;17.758;19;128;[1.78, 1.745, 2.257, 1.604, 1.917];[2.415, 2.147, 1.259]
48;18122.804;449.493;3341.311;51.052;191.957;1519.297;0.0;2238.0;14332.0;32756.906;6058.236;-8575.866;2.961;19;128;[1.78, 1.745, 2.257, 1.544, 1.917];[2.415, 2.147, 1.233]
49;18122.804;449.493;3341.311;51.052;191.957;1519.297;0.0;2238.0;14332.0;32756.906;6058.236;-8575.866;2.014;19;128;[1.78, 1.871, 2.257, 1.544, 1.917];[2.474, 2.147, 1.233]
611constructshop:False depot:True weather:False;19025.319;533.843;3637.476;52.655;230.414;1599.445;0.0;2295.0;14854.0;33032.402;5782.74;-8224.343;26.678;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;19025.319;533.843;3637.476;52.655;230.414;1599.445;0.0;2295.0;14854.0;33032.402;5782.74;-8224.343;4.416;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
1;18870.788;521.49;3596.298;54.317;224.746;1636.975;0.0;2236.0;14753.0;33032.402;5782.74;-8378.874;9.435;18;128;[1.0, 1.0, 1.0, 1.3, 1.0];[1.3, 1.0, 1.0]
2;18840.77;528.639;3620.131;73.415;241.578;2150.356;0.0;2098.0;14692.0;33032.402;5782.74;-8408.892;10.697;18;128;[1.0, 1.0, 1.3, 1.3, 1.0];[1.3, 1.3, 1.0]
3;18629.94;507.679;3550.262;64.525;224.425;1902.072;0.0;1979.0;14572.0;33032.402;5782.74;-8619.722;10.161;18;128;[1.0, 1.0, 1.57, 1.3, 1.0];[1.3, 1.57, 1.0]
4;18629.94;507.679;3550.262;64.525;224.425;1902.072;0.0;1979.0;14572.0;33032.402;5782.74;-8619.722;7.432;18;128;[1.0, 1.0, 1.57, 1.3, 1.0];[1.3, 1.57, 1.0]
5;18629.94;507.679;3550.262;64.525;224.425;1902.072;0.0;1979.0;14572.0;33032.402;5782.74;-8619.722;9.869;18;128;[1.0, 1.0, 1.57, 1.3, 1.0];[1.27, 1.57, 1.0]
6;18468.066;498.015;3518.051;66.313;222.269;1946.4;0.0;1979.0;14452.0;33032.402;5782.74;-8781.596;2.084;18;128;[1.0, 1.3, 1.57, 1.3, 1.0];[1.543, 1.57, 1.0]
7;18468.066;498.015;3518.051;66.313;222.269;1946.4;0.0;1979.0;14452.0;33032.402;5782.74;-8781.596;4.086;18;128;[1.0, 1.3, 1.513, 1.3, 1.0];[1.543, 1.57, 1.0]
8;18468.066;498.015;3518.051;66.313;222.269;1946.4;0.0;1979.0;14452.0;33032.402;5782.74;-8781.596;18.669;18;128;[1.0, 1.3, 1.513, 1.3, 1.0];[1.489, 1.57, 1.0]
