iteration;totalMonetaryCost;totalPathCost;totalTimeCost;totalWeatherExtraTime;totalWeatherSafetyRiskKm;totalWeatherCost;totalShopCost;totalDepotCost;totalResourceCost;totalIncome;forgottenTaskCost;weight;time;unassigned_tasks;total_tasks;destroy;repair
11;18643.302;463.531;3407.771;76.725;214.149;2208.993;2922.0;0.0;14772.0;33069.686;5745.456;-8680.928;18.443;18;128;[1.0, 1.0, 2.032, 1.3, 1.813];[1.813, 2.229, 1.0]
12;18470.657;455.998;3382.659;77.562;211.67;2228.293;2755.2;0.0;14632.0;33069.686;5745.456;-8853.573;37.062;18;128;[1.0, 1.0, 2.032, 1.3, 2.032];[1.813, 2.406, 1.0]
13;18470.657;455.998;3382.659;77.562;211.67;2228.293;2755.2;0.0;14632.0;33069.686;5745.456;-8853.573;37.522;18;128;[1.0, 1.0, 2.032, 1.3, 1.929];[1.732, 2.406, 1.0]
14;18470.657;455.998;3382.659;77.562;211.67;2228.293;2755.2;0.0;14632.0;33069.686;5745.456;-8853.573;14.556;18;128;[1.0, 1.0, 2.032, 1.47, 1.929];[1.732, 2.465, 1.0]
15;18470.657;455.998;3382.659;77.562;211.67;2228.293;2755.2;0.0;14632.0;33069.686;5745.456;-8853.573;13.671;18;128;[1.0, 1.0, 1.929, 1.47, 1.929];[1.659, 2.465, 1.0]
16;18470.657;455.998;3382.659;77.562;211.67;2228.293;2755.2;0.0;14632.0;33069.686;5745.456;-8853.573;5.094;18;128;[1.0, 1.0, 1.929, 1.47, 1.929];[1.593, 2.465, 1.0]
17;18470.657;455.998;3382.659;77.562;211.67;2228.293;2755.2;0.0;14632.0;33069.686;5745.456;-8853.573;32.949;18;128;[1.0, 1.0, 1.929, 1.47, 2.036];[1.593, 2.519, 1.0]
18;18470.657;455.998;3382.659;77.562;211.67;2228.293;2755.2;0.0;14632.0;33069.686;5745.456;-8853.573;14.652;18;128;[1.0, 1.0, 1.836, 1.47, 2.036];[1.593, 2.367, 1.0]
19;18470.657;455.998;3382.659;77.562;211.67;2228.293;2755.2;0.0;14632.0;33069.686;5745.456;-8853.573;11.562;18;128;[1.0, 1.0, 1.836, 1.47, 2.036];[1.593, 2.23, 1.0]
20;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;16.541;18;128;[1.0, 1.0, 1.836, 1.723, 2.036];[1.834, 2.23, 1.0]
21;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;33.333;18;128;[1.0, 1.0, 1.836, 1.723, 1.932];[1.751, 2.23, 1.0]
22;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;29.095;18;128;[1.0, 1.0, 1.836, 1.723, 1.839];[1.676, 2.23, 1.0]
23;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;1.798;18;128;[1.0, 1.0, 1.836, 1.723, 1.839];[1.676, 2.23, 1.0]
24;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;14.159;18;128;[1.0, 1.0, 1.836, 1.651, 1.839];[1.676, 2.107, 1.0]
25;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;12.774;18;128;[1.2, 1.0, 1.836, 1.651, 1.839];[1.808, 2.107, 1.0]
26;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;2.78;18;128;[1.2, 1.0, 1.952, 1.651, 1.839];[1.808, 2.107, 1.2]
27;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;12.096;18;128;[1.18, 1.0, 1.952, 1.651, 1.839];[1.727, 2.107, 1.2]
28;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;2.947;18;128;[1.18, 1.0, 1.952, 1.586, 1.839];[1.727, 2.107, 1.18]
29;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;2.67;18;128;[1.18, 1.0, 1.857, 1.586, 1.839];[1.727, 2.107, 1.162]
30;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;15.244;18;128;[1.18, 1.0, 1.857, 1.727, 1.839];[1.727, 2.196, 1.162]
31;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;26.289;18;128;[1.18, 1.0, 1.857, 1.727, 1.955];[1.727, 2.276, 1.162]
32;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;2.898;18;128;[1.18, 1.2, 1.857, 1.727, 1.955];[1.727, 2.348, 1.162]
33;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;16.159;18;128;[1.18, 1.2, 1.857, 1.654, 1.955];[1.654, 2.348, 1.162]
34;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;3.378;18;128;[1.18, 1.2, 1.771, 1.654, 1.955];[1.654, 2.348, 1.146]
35;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;18.96;18;128;[1.18, 1.2, 1.771, 1.789, 1.955];[1.789, 2.348, 1.146]
36;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;34.607;18;128;[1.18, 1.2, 1.771, 1.789, 2.059];[1.789, 2.413, 1.146]
37;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;11.656;18;128;[1.18, 1.18, 1.771, 1.789, 2.059];[1.71, 2.413, 1.146]
38;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;4.202;18;128;[1.18, 1.18, 1.771, 1.789, 1.953];[1.71, 2.413, 1.131]
39;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;15.817;18;128;[1.18, 1.18, 1.894, 1.789, 1.953];[1.839, 2.413, 1.131]
40;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;2.555;18;128;[1.18, 1.18, 1.805, 1.789, 1.953];[1.839, 2.413, 1.118]
41;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;35.378;18;128;[1.18, 1.18, 1.805, 1.789, 2.058];[1.839, 2.472, 1.118]
42;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;16.513;18;128;[1.18, 1.18, 1.805, 1.71, 2.058];[1.839, 2.325, 1.118]
43;18454.031;452.161;3369.87;74.258;207.491;2138.205;2755.2;0.0;14632.0;33069.686;5745.456;-8870.199;3.399;18;128;[1.18, 1.18, 1.805, 1.71, 1.952];[1.839, 2.325, 1.106]
44;18442.918;445.673;3348.244;59.711;199.467;1751.964;2683.2;0.0;14649.0;33069.686;5745.456;-8881.312;15.704;18;128;[1.18, 1.18, 2.025, 1.71, 1.952];[2.055, 2.325, 1.106]
45;18309.985;433.458;3307.527;54.078;190.789;1596.805;3015.6;0.0;14569.0;33069.686;5745.456;-9014.245;34.026;18;128;[1.18, 1.18, 2.025, 1.71, 2.157];[2.25, 2.325, 1.106]
46;18936.205;471.586;3458.619;55.233;209.195;1645.247;3206.4;0.0;15006.0;33502.982;5312.16;-9254.617;2.641;17;128;[1.462, 1.18, 2.025, 1.71, 2.157];[2.25, 2.325, 1.395]
47;18936.205;471.586;3458.619;55.233;209.195;1645.247;3206.4;0.0;15006.0;33502.982;5312.16;-9254.617;13.409;17;128;[1.462, 1.18, 1.923, 1.71, 2.157];[2.125, 2.325, 1.395]
48;18936.205;471.586;3458.619;55.233;209.195;1645.247;3206.4;0.0;15006.0;33502.982;5312.16;-9254.617;29.706;17;128;[1.462, 1.18, 1.923, 1.71, 2.241];[2.213, 2.325, 1.395]
49;18936.205;471.586;3458.619;55.233;209.195;1645.247;3206.4;0.0;15006.0;33502.982;5312.16;-9254.617;28.899;17;128;[1.462, 1.18, 1.923, 1.71, 2.117];[2.092, 2.325, 1.395]
610constructshop:True depot:True weather:False;19243.131;527.107;3600.024;55.063;227.184;1658.821;3348.0;0.0;15116.0;32756.906;6058.236;-7455.539;31.928;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;19100.924;512.752;3552.172;59.933;223.945;1782.192;3205.2;0.0;15036.0;32756.906;6058.236;-7597.746;4.637;19;128;[1.0, 1.0, 1.0, 1.3, 1.0];[1.0, 1.0, 1.3]
1;19100.924;512.752;3552.172;59.933;223.945;1782.192;3205.2;0.0;15036.0;32756.906;6058.236;-7597.746;2.776;19;128;[1.0, 1.0, 1.0, 1.27, 1.0];[1.0, 1.0, 1.27]
2;19100.924;512.752;3552.172;59.933;223.945;1782.192;3205.2;0.0;15036.0;32756.906;6058.236;-7597.746;15.713;19;128;[1.0, 1.0, 1.0, 1.27, 1.0];[1.0, 1.0, 1.27]
3;19100.924;512.752;3552.172;59.933;223.945;1782.192;3205.2;0.0;15036.0;32756.906;6058.236;-7597.746;12.809;19;128;[1.0, 1.0, 1.0, 1.443, 1.0];[1.2, 1.0, 1.27]
4;19100.924;512.752;3552.172;59.933;223.945;1782.192;3205.2;0.0;15036.0;32756.906;6058.236;-7597.746;3.766;19;128;[1.0, 1.0, 1.0, 1.443, 1.0];[1.2, 1.0, 1.243]
5;18914.602;497.908;3502.694;62.977;219.136;1856.548;2992.8;0.0;14914.0;32756.906;6058.236;-7784.068;12.295;19;128;[1.3, 1.0, 1.0, 1.443, 1.0];[1.2, 1.3, 1.243]
6;18914.602;497.908;3502.694;62.977;219.136;1856.548;2992.8;0.0;14914.0;32756.906;6058.236;-7784.068;10.656;19;128;[1.27, 1.0, 1.0, 1.443, 1.0];[1.18, 1.3, 1.243]
7;18914.602;497.908;3502.694;62.977;219.136;1856.548;2992.8;0.0;14914.0;32756.906;6058.236;-7784.068;11.083;19;128;[1.27, 1.0, 1.0, 1.399, 1.0];[1.18, 1.27, 1.243]
8;18790.189;492.274;3483.914;65.373;218.707;1918.401;2992.8;0.0;14814.0;32756.906;6058.236;-7908.481;9.298;19;128;[1.543, 1.0, 1.0, 1.399, 1.0];[1.18, 1.543, 1.243]
9;18790.189;492.274;3483.914;65.373;218.707;1918.401;2992.8;0.0;14814.0;32756.906;6058.236;-7908.481;9.216;19;128;[1.489, 1.0, 1.0, 1.399, 1.0];[1.18, 1.489, 1.243]
10;18640.496;490.499;3477.997;60.978;218.58;1804.005;2732.4;0.0;14672.0;32756.906;6058.236;-8058.174;31.824;19;128;[1.489, 1.0, 1.0, 1.399, 1.3];[1.462, 1.489, 1.243]
11;18608.393;483.091;3453.302;57.126;213.417;1698.693;2732.4;0.0;14672.0;32756.906;6058.236;-8090.277;29.702;19;128;[1.489, 1.0, 1.0, 1.399, 1.57];[1.716, 1.489, 1.243]
12;18526.143;464.11;3390.033;57.442;204.842;1698.334;2732.4;0.0;14672.0;32756.906;6058.236;-8172.527;12.003;19;128;[1.489, 1.0, 1.3, 1.399, 1.57];[1.944, 1.489, 1.243]
13;18526.143;464.11;3390.033;57.442;204.842;1698.334;2732.4;0.0;14672.0;32756.906;6058.236;-8172.527;10.806;19;128;[1.489, 1.0, 1.3, 1.359, 1.57];[1.944, 1.44, 1.243]
14;18526.143;464.11;3390.033;57.442;204.842;1698.334;2732.4;0.0;14672.0;32756.906;6058.236;-8172.527;1.593;19;128;[1.489, 1.2, 1.3, 1.359, 1.57];[1.944, 1.44, 1.419]
15;18526.143;464.11;3390.033;57.442;204.842;1698.334;2732.4;0.0;14672.0;32756.906;6058.236;-8172.527;12.958;19;128;[1.44, 1.2, 1.3, 1.359, 1.57];[1.944, 1.396, 1.419]
16;18526.143;464.11;3390.033;57.442;204.842;1698.334;2732.4;0.0;14672.0;32756.906;6058.236;-8172.527;3.771;19;128;[1.396, 1.2, 1.3, 1.359, 1.57];[1.944, 1.396, 1.377]
17;18519.764;462.638;3385.126;52.929;200.799;1576.96;2732.4;0.0;14672.0;32756.906;6058.236;-8178.906;11.22;19;128;[1.396, 1.2, 1.3, 1.623, 1.57];[1.944, 1.656, 1.377]
18;18519.764;462.638;3385.126;52.929;200.799;1576.96;2732.4;0.0;14672.0;32756.906;6058.236;-8178.906;34.961;19;128;[1.396, 1.2, 1.3, 1.623, 1.513];[1.85, 1.656, 1.377]
19;18519.764;462.638;3385.126;52.929;200.799;1576.96;2732.4;0.0;14672.0;32756.906;6058.236;-8178.906;13.206;19;128;[1.396, 1.2, 1.3, 1.561, 1.513];[1.765, 1.656, 1.377]
20;18519.764;462.638;3385.126;52.929;200.799;1576.96;2732.4;0.0;14672.0;32756.906;6058.236;-8178.906;4.796;19;128;[1.396, 1.2, 1.3, 1.561, 1.462];[1.765, 1.656, 1.339]
21;18519.764;462.638;3385.126;52.929;200.799;1576.96;2732.4;0.0;14672.0;32756.906;6058.236;-8178.906;16.621;19;128;[1.396, 1.2, 1.27, 1.561, 1.462];[1.765, 1.59, 1.339]
22;18519.764;462.638;3385.126;52.929;200.799;1576.96;2732.4;0.0;14672.0;32756.906;6058.236;-8178.906;3.555;19;128;[1.356, 1.2, 1.27, 1.561, 1.462];[1.765, 1.59, 1.305]
23;18519.764;462.638;3385.126;52.929;200.799;1576.96;2732.4;0.0;14672.0;32756.906;6058.236;-8178.906;12.682;19;128;[1.52, 1.2, 1.27, 1.561, 1.462];[1.889, 1.59, 1.305]
24;18519.764;462.638;3385.126;52.929;200.799;1576.96;2732.4;0.0;14672.0;32756.906;6058.236;-8178.906;5.673;19;128;[1.52, 1.18, 1.27, 1.561, 1.462];[1.8, 1.59, 1.305]
25;18506.615;468.834;3405.781;63.163;208.881;1851.107;2732.4;0.0;14632.0;32756.906;6058.236;-8192.055;10.329;19;128;[1.768, 1.18, 1.27, 1.561, 1.462];[1.8, 1.831, 1.305]
26;18486.39;464.167;3390.223;58.318;203.416;1719.678;2732.4;0.0;14632.0;32756.906;6058.236;-8212.28;13.406;19;128;[1.768, 1.18, 1.543, 1.561, 1.462];[2.02, 1.831, 1.305]
27;18486.39;464.167;3390.223;58.318;203.416;1719.678;2732.4;0.0;14632.0;32756.906;6058.236;-8212.28;11.294;19;128;[1.768, 1.18, 1.543, 1.505, 1.462];[2.02, 1.748, 1.305]
28;18484.292;463.683;3388.609;58.318;202.716;1718.978;2732.4;0.0;14632.0;32756.906;6058.236;-8214.378;12.64;19;128;[1.768, 1.18, 1.543, 1.755, 1.462];[2.218, 1.748, 1.305]
29;18484.292;463.683;3388.609;58.318;202.716;1718.978;2732.4;0.0;14632.0;32756.906;6058.236;-8214.378;11.212;19;128;[1.768, 1.18, 1.543, 1.679, 1.462];[2.218, 1.673, 1.305]
30;18484.292;463.683;3388.609;58.318;202.716;1718.978;2732.4;0.0;14632.0;32756.906;6058.236;-8214.378;11.284;19;128;[1.768, 1.18, 1.543, 1.811, 1.462];[2.218, 1.806, 1.305]
31;18484.292;463.683;3388.609;58.318;202.716;1718.978;2732.4;0.0;14632.0;32756.906;6058.236;-8214.378;12.048;19;128;[1.768, 1.162, 1.543, 1.811, 1.462];[2.218, 1.725, 1.305]
32;18484.292;463.683;3388.609;58.318;202.716;1718.978;2732.4;0.0;14632.0;32756.906;6058.236;-8214.378;34.749;19;128;[1.768, 1.162, 1.543, 1.811, 1.416];[2.096, 1.725, 1.305]
33;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;3.044;19;128;[1.768, 1.446, 1.543, 1.811, 1.416];[2.096, 1.953, 1.305]
34;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;3.195;19;128;[1.691, 1.446, 1.543, 1.811, 1.416];[2.096, 1.953, 1.274]
35;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;10.067;19;128;[1.822, 1.446, 1.543, 1.811, 1.416];[2.186, 1.953, 1.274]
36;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;5.535;19;128;[1.822, 1.601, 1.543, 1.811, 1.416];[2.267, 1.953, 1.274]
37;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;4.757;19;128;[1.822, 1.741, 1.543, 1.811, 1.416];[2.267, 2.058, 1.274]
38;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;9.844;19;128;[1.822, 1.741, 1.689, 1.811, 1.416];[2.267, 2.152, 1.274]
39;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;8.112;19;128;[1.74, 1.741, 1.689, 1.811, 1.416];[2.14, 2.152, 1.274]
40;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;7.646;19;128;[1.666, 1.741, 1.689, 1.811, 1.416];[2.14, 2.037, 1.274]
41;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;10.005;19;128;[1.666, 1.741, 1.82, 1.811, 1.416];[2.226, 2.037, 1.274]
42;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;9.631;19;128;[1.666, 1.741, 1.938, 1.811, 1.416];[2.226, 2.133, 1.274]
43;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;9.228;19;128;[1.666, 1.741, 2.044, 1.811, 1.416];[2.303, 2.133, 1.274]
44;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;8.734;19;128;[1.799, 1.741, 2.044, 1.811, 1.416];[2.303, 2.22, 1.274]
45;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;4.313;19;128;[1.799, 1.741, 2.044, 1.811, 1.374];[2.303, 2.22, 1.247]
46;18392.18;460.888;3379.292;56.286;199.261;1662.709;2732.4;0.0;14552.0;32756.906;6058.236;-8306.49;1.424;19;128;[1.799, 1.867, 2.044, 1.811, 1.374];[2.373, 2.22, 1.247]
47;18386.797;441.184;3313.613;65.505;199.625;1902.75;3066.0;0.0;14632.0;32756.906;6058.236;-8311.873;27.409;19;128;[1.799, 1.867, 2.044, 1.811, 1.637];[2.536, 2.22, 1.247]
48;18386.797;441.184;3313.613;65.505;199.625;1902.75;3066.0;0.0;14632.0;32756.906;6058.236;-8311.873;4.17;19;128;[1.799, 1.867, 2.044, 1.811, 1.573];[2.536, 2.22, 1.222]
49;18386.797;441.184;3313.613;65.505;199.625;1902.75;3066.0;0.0;14632.0;32756.906;6058.236;-8311.873;3.465;19;128;[1.799, 1.98, 2.044, 1.811, 1.573];[2.536, 2.298, 1.222]
611constructshop:True depot:True weather:False;19250.047;502.395;3532.652;51.368;213.057;1548.638;3322.8;0.0;15215.0;33032.402;5782.74;-7999.615;26.38;19;128;[1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0]
0;19234.574;484.748;3473.826;56.504;210.966;1680.061;3513.6;0.0;15276.0;33032.402;5782.74;-8015.088;38.005;18;128;[1.0, 1.0, 1.0, 1.0, 1.3];[1.0, 1.3, 1.0]
1;18992.884;470.512;3426.372;57.309;206.494;1696.524;3442.8;0.0;15096.0;33032.402;5782.74;-8256.778;29.045;18;128;[1.0, 1.0, 1.0, 1.0, 1.57];[1.3, 1.3, 1.0]
2;18963.094;463.406;3402.688;55.662;202.391;1649.613;3561.6;0.0;15097.0;33032.402;5782.74;-8286.568;13.908;18;128;[1.0, 1.0, 1.3, 1.0, 1.57];[1.57, 1.3, 1.0]
3;18963.094;463.406;3402.688;55.662;202.391;1649.613;3561.6;0.0;15097.0;33032.402;5782.74;-8286.568;4.157;18;128;[1.0, 1.0, 1.3, 1.0, 1.57];[1.57, 1.3, 1.0]
4;18934.324;456.767;3380.557;48.827;194.535;1464.037;3561.6;0.0;15097.0;33032.402;5782.74;-8315.338;30.455;18;128;[1.0, 1.0, 1.3, 1.0, 1.813];[1.813, 1.3, 1.0]
5;18931.383;456.088;3378.294;48.827;194.261;1463.763;3561.6;0.0;15097.0;33032.402;5782.74;-8318.279;31.412;18;128;[1.0, 1.0, 1.3, 1.0, 2.032];[2.032, 1.3, 1.0]
6;18931.383;456.088;3378.294;48.827;194.261;1463.763;3561.6;0.0;15097.0;33032.402;5782.74;-8318.279;17.5;18;128;[1.0, 1.0, 1.3, 1.0, 2.032];[1.929, 1.3, 1.0]
7;18931.383;456.088;3378.294;48.827;194.261;1463.763;3561.6;0.0;15097.0;33032.402;5782.74;-8318.279;31.344;18;128;[1.0, 1.0, 1.3, 1.0, 1.929];[1.836, 1.3, 1.0]
8;18901.716;468.165;3418.551;57.57;204.041;1700.858;3348.0;0.0;15015.0;33032.402;5782.74;-8347.946;16.13;18;128;[1.0, 1.0, 1.57, 1.0, 1.929];[1.836, 1.57, 1.0]
9;18827.814;451.111;3361.703;58.307;197.644;1713.628;3348.0;0.0;15015.0;33032.402;5782.74;-8421.848;17.021;18;128;[1.0, 1.0, 1.813, 1.0, 1.929];[2.052, 1.57, 1.0]
10;18827.814;451.111;3361.703;58.307;197.644;1713.628;3348.0;0.0;15015.0;33032.402;5782.74;-8421.848;5.347;18;128;[1.0, 1.0, 1.813, 1.0, 1.836];[2.052, 1.57, 1.0]
11;18750.073;456.248;3378.826;52.777;194.644;1566.837;3324.0;0.0;14915.0;33032.402;5782.74;-8499.589;39.576;18;128;[1.0, 1.0, 1.813, 1.0, 2.052];[2.052, 1.813, 1.0]
12;18750.073;456.248;3378.826;52.777;194.644;1566.837;3324.0;0.0;14915.0;33032.402;5782.74;-8499.589;38.705;18;128;[1.0, 1.0, 1.813, 1.0, 1.947];[2.052, 1.732, 1.0]
13;18750.073;456.248;3378.826;52.777;194.644;1566.837;3324.0;0.0;14915.0;33032.402;5782.74;-8499.589;11.654;18;128;[1.0, 1.2, 1.813, 1.0, 1.947];[2.052, 1.859, 1.0]
14;18750.073;456.248;3378.826;52.777;194.644;1566.837;3324.0;0.0;14915.0;33032.402;5782.74;-8499.589;33.147;18;128;[1.0, 1.2, 1.813, 1.0, 1.852];[2.052, 1.773, 1.0]
15;18693.443;442.948;3334.494;58.283;194.403;1709.758;3512.4;0.0;14916.0;33032.402;5782.74;-8556.219;4.231;18;128;[1.0, 1.48, 1.813, 1.0, 1.852];[2.247, 1.773, 1.0]
16;18693.443;442.948;3334.494;58.283;194.403;1709.758;3512.4;0.0;14916.0;33032.402;5782.74;-8556.219;10.514;18;128;[1.0, 1.48, 1.732, 1.0, 1.852];[2.122, 1.773, 1.0]
17;18683.09;468.482;3419.608;66.811;210.195;1947.271;3252.0;0.0;14795.0;33032.402;5782.74;-8566.572;10.511;18;128;[1.3, 1.48, 1.732, 1.0, 1.852];[2.31, 1.773, 1.0]
18;18529.41;456.095;3378.316;48.331;195.572;1452.183;3394.8;0.0;14695.0;33032.402;5782.74;-8720.252;29.123;18;128;[1.3, 1.48, 1.732, 1.0, 2.067];[2.479, 1.773, 1.0]
19;18529.41;456.095;3378.316;48.331;195.572;1452.183;3394.8;0.0;14695.0;33032.402;5782.74;-8720.252;3.314;18;128;[1.27, 1.48, 1.732, 1.0, 2.067];[2.479, 1.773, 1.0]
20;18510.432;489.1;3488.332;55.699;213.499;1661.682;2850.0;0.0;14533.0;33032.402;5782.74;-8739.23;4.586;18;128;[1.27, 1.48, 1.959, 1.0, 2.067];[2.479, 1.773, 1.3]
21;18510.432;489.1;3488.332;55.699;213.499;1661.682;2850.0;0.0;14533.0;33032.402;5782.74;-8739.23;4.177;18;128;[1.27, 1.48, 1.959, 1.0, 2.067];[2.479, 1.773, 1.27]
22;18449.535;484.277;3472.258;55.948;212.355;1667.002;2850.0;0.0;14493.0;33032.402;5782.74;-8800.127;7.816;18;128;[1.27, 1.732, 1.959, 1.0, 2.067];[2.631, 1.773, 1.27]
23;18392.903;471.208;3428.694;56.809;206.703;1683.738;2850.0;0.0;14493.0;33032.402;5782.74;-8856.759;11.904;18;128;[1.27, 1.959, 1.959, 1.0, 2.067];[2.631, 1.996, 1.27]
24;18343.016;459.696;3390.32;65.733;206.071;1915.134;2850.0;0.0;14493.0;33032.402;5782.74;-8906.646;12.66;18;128;[1.27, 1.959, 2.163, 1.0, 2.067];[2.631, 2.196, 1.27]
25;18332.253;457.212;3382.041;66.699;204.915;1939.093;2850.0;0.0;14493.0;33032.402;5782.74;-8917.409;9.694;18;128;[1.27, 2.163, 2.163, 1.0, 2.067];[2.631, 2.376, 1.27]
26;18332.253;457.212;3382.041;66.699;204.915;1939.093;2850.0;0.0;14493.0;33032.402;5782.74;-8917.409;27.696;18;128;[1.27, 2.163, 2.163, 1.0, 1.96];[2.631, 2.238, 1.27]
27;18332.253;457.212;3382.041;66.699;204.915;1939.093;2850.0;0.0;14493.0;33032.402;5782.74;-8917.409;11.883;18;128;[1.27, 2.163, 2.047, 1.0, 1.96];[2.631, 2.114, 1.27]
28;18332.253;457.212;3382.041;66.699;204.915;1939.093;2850.0;0.0;14493.0;33032.402;5782.74;-8917.409;13.185;18;128;[1.27, 2.163, 1.942, 1.0, 1.96];[2.631, 2.003, 1.27]
29;18332.253;457.212;3382.041;66.699;204.915;1939.093;2850.0;0.0;14493.0;33032.402;5782.74;-8917.409;28.293;18;128;[1.27, 2.163, 1.942, 1.0, 1.864];[2.631, 1.903, 1.27]
30;18332.253;457.212;3382.041;66.699;204.915;1939.093;2850.0;0.0;14493.0;33032.402;5782.74;-8917.409;13.075;18;128;[1.27, 2.163, 1.848, 1.0, 1.864];[2.468, 1.903, 1.27]
31;18332.253;457.212;3382.041;66.699;204.915;1939.093;2850.0;0.0;14493.0;33032.402;5782.74;-8917.409;23.131;18;128;[1.27, 2.163, 1.848, 1.0, 1.778];[2.321, 1.903, 1.27]
32;18332.253;457.212;3382.041;66.699;204.915;1939.093;2850.0;0.0;14493.0;33032.402;5782.74;-8917.409;10.283;18;128;[1.27, 2.163, 1.963, 1.0, 1.778];[2.389, 1.903, 1.27]
33;18332.253;457.212;3382.041;66.699;204.915;1939.093;2850.0;0.0;14493.0;33032.402;5782.74;-8917.409;21.543;18;128;[1.27, 2.163, 1.963, 1.0, 1.9];[2.45, 1.903, 1.27]
34;18332.253;457.212;3382.041;66.699;204.915;1939.093;2850.0;0.0;14493.0;33032.402;5782.74;-8917.409;8.545;18;128;[1.27, 2.163, 2.067, 1.0, 1.9];[2.45, 2.013, 1.27]
35;18332.253;457.212;3382.041;66.699;204.915;1939.093;2850.0;0.0;14493.0;33032.402;5782.74;-8917.409;9.916;18;128;[1.27, 2.047, 2.067, 1.0, 1.9];[2.45, 1.912, 1.27]
36;18332.253;457.212;3382.041;66.699;204.915;1939.093;2850.0;0.0;14493.0;33032.402;5782.74;-8917.409;6.118;18;128;[1.27, 1.942, 2.067, 1.0, 1.9];[2.305, 1.912, 1.27]
